2025-08-12 18:30:19.235804	https://www.encodeproject.org/report/?type=Annotation&annotation_type=element+gene+regulatory+interaction+predictions&software_used.software.name=distal-regulation-encode_re2g&status=released&field=%40id&field=accession&field=aliases&field=experimental_input&limit=all
ID	Accession	Aliases	Experimental input
/annotations/ENCSR776SMW/	ENCSR776SMW	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR984HIY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR984HIY_DNaseOnly	/experiments/ENCSR984HIY/
/annotations/ENCSR744BHQ/	ENCSR744BHQ	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR167XSQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_leg_ENCSR167XSQ_DNaseOnly	/experiments/ENCSR167XSQ/
/annotations/ENCSR142ZOC/	ENCSR142ZOC	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR940UEK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR940UEK_DNaseOnly	/experiments/ENCSR940UEK/
/annotations/ENCSR924FCG/	ENCSR924FCG	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR822GDF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR822GDF_DNaseOnly	/experiments/ENCSR822GDF/
/annotations/ENCSR662SVC/	ENCSR662SVC	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_left_biceps_ENCSR648GDP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_skin_of_left_biceps_ENCSR648GDP_DNaseOnly	/experiments/ENCSR648GDP/
/annotations/ENCSR098XKP/	ENCSR098XKP	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR134BSY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR134BSY_DNaseOnly	/experiments/ENCSR134BSY/
/annotations/ENCSR429EGU/	ENCSR429EGU	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR566XSD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR566XSD_DNaseOnly	/experiments/ENCSR566XSD/
/annotations/ENCSR026UHA/	ENCSR026UHA	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR789FJF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR789FJF_DNaseOnly	/experiments/ENCSR789FJF/
/annotations/ENCSR531BGV/	ENCSR531BGV	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR709PZI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR709PZI_DNaseOnly	/experiments/ENCSR709PZI/
/annotations/ENCSR179TLM/	ENCSR179TLM	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR567IWT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR567IWT_DNaseOnly	/experiments/ENCSR567IWT/
/annotations/ENCSR564FGO/	ENCSR564FGO	jesse-engreitz:abc_predictions_common_myeloid_progenitor__CD34-positive_ENCSR271QSV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_common_myeloid_progenitor__CD34-positive_ENCSR271QSV_DNaseOnly	/experiments/ENCSR271QSV/
/annotations/ENCSR909XUK/	ENCSR909XUK	jesse-engreitz:abc_predictions_ecto_neural_progenitor_cell_ENCSR360XIS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ecto_neural_progenitor_cell_ENCSR360XIS_DNaseOnly	/experiments/ENCSR360XIS/
/annotations/ENCSR481BBB/	ENCSR481BBB	jesse-engreitz:abc_predictions_right_lung_ENCSR845MEJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_lung_ENCSR845MEJ_DNaseOnly	/experiments/ENCSR845MEJ/
/annotations/ENCSR701XQS/	ENCSR701XQS	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR881CRY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR881CRY_DNaseOnly	/experiments/ENCSR881CRY/
/annotations/ENCSR541IFO/	ENCSR541IFO	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR167VIP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR167VIP_DNaseOnly	/experiments/ENCSR167VIP/
/annotations/ENCSR408UEA/	ENCSR408UEA	jesse-engreitz:abc_predictions_left_colon_ENCSR867XFA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_colon_ENCSR867XFA_DNaseOnly	/experiments/ENCSR867XFA/
/annotations/ENCSR870CRW/	ENCSR870CRW	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR824YLD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR824YLD_DNaseOnly	/experiments/ENCSR824YLD/
/annotations/ENCSR672OAC/	ENCSR672OAC	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR097AMI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR097AMI_DNaseOnly	/experiments/ENCSR097AMI/
/annotations/ENCSR084EOB/	ENCSR084EOB	jesse-engreitz:abc_predictions_lung_ENCSR141IUS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_lung_ENCSR141IUS_DNaseOnly	/experiments/ENCSR141IUS/
/annotations/ENCSR229PSO/	ENCSR229PSO	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR001QTZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR001QTZ_DNaseOnly	/experiments/ENCSR001QTZ/
/annotations/ENCSR437EQQ/	ENCSR437EQQ	jesse-engreitz:abc_predictions_heart_ENCSR536NGW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_ENCSR536NGW_DNaseOnly	/experiments/ENCSR536NGW/
/annotations/ENCSR395ESQ/	ENCSR395ESQ	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR559QCM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR559QCM_DNaseOnly	/experiments/ENCSR559QCM/
/annotations/ENCSR444ZMD/	ENCSR444ZMD	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR173YSO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR173YSO_DNaseOnly	/experiments/ENCSR173YSO/
/annotations/ENCSR800WSR/	ENCSR800WSR	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR333BUP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR333BUP_DNaseOnly	/experiments/ENCSR333BUP/
/annotations/ENCSR037RXN/	ENCSR037RXN	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR840TVG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR840TVG_DNaseOnly	/experiments/ENCSR840TVG/
/annotations/ENCSR230VIR/	ENCSR230VIR	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR517NHP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_arm_ENCSR517NHP_DNaseOnly	/experiments/ENCSR517NHP/
/annotations/ENCSR214EAH/	ENCSR214EAH	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR516RTV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR516RTV_DNaseOnly	/experiments/ENCSR516RTV/
/annotations/ENCSR115FXR/	ENCSR115FXR	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR129HDK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR129HDK_DNaseOnly	/experiments/ENCSR129HDK/
/annotations/ENCSR174HZO/	ENCSR174HZO	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR059NIN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR059NIN_DNaseOnly	/experiments/ENCSR059NIN/
/annotations/ENCSR257HLT/	ENCSR257HLT	jesse-engreitz:abc_predictions_liver_ENCSR158YXM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_liver_ENCSR158YXM_DNaseOnly	/experiments/ENCSR158YXM/
/annotations/ENCSR007SKZ/	ENCSR007SKZ	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR221ROM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR221ROM_DNaseOnly	/experiments/ENCSR221ROM/
/annotations/ENCSR898ZLY/	ENCSR898ZLY	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR649XRC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR649XRC_DNaseOnly	/experiments/ENCSR649XRC/
/annotations/ENCSR154RKX/	ENCSR154RKX	jesse-engreitz:abc_predictions_ovary_ENCSR365NDK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ovary_ENCSR365NDK_DNaseOnly	/experiments/ENCSR365NDK/
/annotations/ENCSR386WWH/	ENCSR386WWH	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR133QZB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR133QZB_DNaseOnly	/experiments/ENCSR133QZB/
/annotations/ENCSR065SFT/	ENCSR065SFT	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR124IMM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR124IMM_DNaseOnly	/experiments/ENCSR124IMM/
/annotations/ENCSR798KSQ/	ENCSR798KSQ	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR193LYA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_back_ENCSR193LYA_DNaseOnly	/experiments/ENCSR193LYA/
/annotations/ENCSR442MAQ/	ENCSR442MAQ	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR301RCD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR301RCD_DNaseOnly	/experiments/ENCSR301RCD/
/annotations/ENCSR364ZUN/	ENCSR364ZUN	jesse-engreitz:abc_predictions_tibial_nerve_ENCSR484UAU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_tibial_nerve_ENCSR484UAU_DNaseOnly	/experiments/ENCSR484UAU/
/annotations/ENCSR584ZKT/	ENCSR584ZKT	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR215DXT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR215DXT_DNaseOnly	/experiments/ENCSR215DXT/
/annotations/ENCSR850SEU/	ENCSR850SEU	jesse-engreitz:abc_predictions_stomach_ENCSR208DMX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stomach_ENCSR208DMX_DNaseOnly	/experiments/ENCSR208DMX/
/annotations/ENCSR179VWV/	ENCSR179VWV	jesse-engreitz:abc_predictions_thymus_ENCSR888UPQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_thymus_ENCSR888UPQ_DNaseOnly	/experiments/ENCSR888UPQ/
/annotations/ENCSR176ONU/	ENCSR176ONU	jesse-engreitz:abc_predictions_right_kidney_ENCSR017TFH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_kidney_ENCSR017TFH_DNaseOnly	/experiments/ENCSR017TFH/
/annotations/ENCSR324EAR/	ENCSR324EAR	jesse-engreitz:abc_predictions_heart_ENCSR189YJQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_ENCSR189YJQ_DNaseOnly	/experiments/ENCSR189YJQ/
/annotations/ENCSR389ZNO/	ENCSR389ZNO	jesse-engreitz:abc_predictions_iris_pigment_epithelial_cell_ENCSR000ENT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_iris_pigment_epithelial_cell_ENCSR000ENT_DNaseOnly	/experiments/ENCSR000ENT/
/annotations/ENCSR484VFV/	ENCSR484VFV	jesse-engreitz:abc_predictions_HCT116_ENCSR823GSV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HCT116_ENCSR823GSV_DNaseOnly	/experiments/ENCSR823GSV/
/annotations/ENCSR392RLO/	ENCSR392RLO	jesse-engreitz:abc_predictions_right_atrium_auricular_region_ENCSR278SKG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_atrium_auricular_region_ENCSR278SKG_DNaseOnly	/experiments/ENCSR278SKG/
/annotations/ENCSR260SPE/	ENCSR260SPE	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR671YPX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR671YPX_DNaseOnly	/experiments/ENCSR671YPX/
/annotations/ENCSR100EUL/	ENCSR100EUL	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR155NPL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR155NPL_DNaseOnly	/experiments/ENCSR155NPL/
/annotations/ENCSR113FHV/	ENCSR113FHV	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR080PZL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_adrenal_gland_ENCSR080PZL_DNaseOnly	/experiments/ENCSR080PZL/
/annotations/ENCSR861RPY/	ENCSR861RPY	jesse-engreitz:abc_predictions_NCI-H460_ENCSR000FJH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_NCI-H460_ENCSR000FJH_DNaseOnly	/experiments/ENCSR000FJH/
/annotations/ENCSR151YBS/	ENCSR151YBS	jesse-engreitz:abc_predictions_lung_ENCSR318WOD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_lung_ENCSR318WOD_DNaseOnly	/experiments/ENCSR318WOD/
/annotations/ENCSR122ZFA/	ENCSR122ZFA	jesse-engreitz:abc_predictions_left_cardiac_atrium_ENCSR412NMI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_cardiac_atrium_ENCSR412NMI_DNaseOnly	/experiments/ENCSR412NMI/
/annotations/ENCSR426ZDZ/	ENCSR426ZDZ	jesse-engreitz:abc_predictions_spleen_ENCSR946OIO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_spleen_ENCSR946OIO_DNaseOnly	/experiments/ENCSR946OIO/
/annotations/ENCSR961MWH/	ENCSR961MWH	jesse-engreitz:abc_predictions_mucosa_of_descending_colon_ENCSR507DQC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_mucosa_of_descending_colon_ENCSR507DQC_DNaseOnly	/experiments/ENCSR507DQC/
/annotations/ENCSR653LQZ/	ENCSR653LQZ	jesse-engreitz:abc_predictions_Ishikawa_ENCSR000EIP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Ishikawa_ENCSR000EIP_DNaseOnly	/experiments/ENCSR000EIP/
/annotations/ENCSR121CCQ/	ENCSR121CCQ	jesse-engreitz:abc_predictions_urothelium_cell_line_ENCSR000ELU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_urothelium_cell_line_ENCSR000ELU_DNaseOnly	/experiments/ENCSR000ELU/
/annotations/ENCSR493YUS/	ENCSR493YUS	jesse-engreitz:abc_predictions_ACHN_ENCSR257BGZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ACHN_ENCSR257BGZ_DNaseOnly	/experiments/ENCSR257BGZ/
/annotations/ENCSR913MBX/	ENCSR913MBX	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR932DHT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR932DHT_DNaseOnly	/experiments/ENCSR932DHT/
/annotations/ENCSR333YLN/	ENCSR333YLN	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR161ZGA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR161ZGA_DNaseOnly	/experiments/ENCSR161ZGA/
/annotations/ENCSR670CPW/	ENCSR670CPW	jesse-engreitz:abc_predictions_RWPE1_ENCSR000ELP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_RWPE1_ENCSR000ELP_DNaseOnly	/experiments/ENCSR000ELP/
/annotations/ENCSR778XFO/	ENCSR778XFO	jesse-engreitz:abc_predictions_K562_ENCSR000EKQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_K562_ENCSR000EKQ_DNaseOnly	/experiments/ENCSR000EKQ/
/annotations/ENCSR223TKR/	ENCSR223TKR	jesse-engreitz:abc_predictions_upper_lobe_of_right_lung_ENCSR357AWH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_upper_lobe_of_right_lung_ENCSR357AWH_DNaseOnly	/experiments/ENCSR357AWH/
/annotations/ENCSR929ZQE/	ENCSR929ZQE	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR141NSQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_back_ENCSR141NSQ_DNaseOnly	/experiments/ENCSR141NSQ/
/annotations/ENCSR044WZN/	ENCSR044WZN	jesse-engreitz:abc_predictions_small_intestine_ENCSR116WWW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_small_intestine_ENCSR116WWW_DNaseOnly	/experiments/ENCSR116WWW/
/annotations/ENCSR267CCM/	ENCSR267CCM	jesse-engreitz:abc_predictions_kidney_ENCSR206OJJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_ENCSR206OJJ_DNaseOnly	/experiments/ENCSR206OJJ/
/annotations/ENCSR137FXV/	ENCSR137FXV	jesse-engreitz:abc_predictions_mucosa_of_descending_colon_ENCSR612CTW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_mucosa_of_descending_colon_ENCSR612CTW_DNaseOnly	/experiments/ENCSR612CTW/
/annotations/ENCSR171UQE/	ENCSR171UQE	jesse-engreitz:abc_predictions_K562_ENCSR000EKP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_K562_ENCSR000EKP_DNaseOnly	/experiments/ENCSR000EKP/
/annotations/ENCSR532YXO/	ENCSR532YXO	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR038POV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-cell_ENCSR038POV_DNaseOnly	/experiments/ENCSR038POV/
/annotations/ENCSR232KEU/	ENCSR232KEU	jesse-engreitz:abc_predictions_placenta_ENCSR575VMI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR575VMI_DNaseOnly	/experiments/ENCSR575VMI/
/annotations/ENCSR077RTJ/	ENCSR077RTJ	jesse-engreitz:abc_predictions_placenta_ENCSR648RAX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR648RAX_DNaseOnly	/experiments/ENCSR648RAX/
/annotations/ENCSR416SGQ/	ENCSR416SGQ	jesse-engreitz:abc_predictions_right_kidney_ENCSR884MCZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_kidney_ENCSR884MCZ_DNaseOnly	/experiments/ENCSR884MCZ/
/annotations/ENCSR439PQS/	ENCSR439PQS	jesse-engreitz:abc_predictions_kidney_ENCSR499PZA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_ENCSR499PZA_DNaseOnly	/experiments/ENCSR499PZA/
/annotations/ENCSR810XCU/	ENCSR810XCU	jesse-engreitz:abc_predictions_right_lung_ENCSR859KGQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_lung_ENCSR859KGQ_DNaseOnly	/experiments/ENCSR859KGQ/
/annotations/ENCSR517TPT/	ENCSR517TPT	jesse-engreitz:abc_predictions_mucosa_of_gallbladder_ENCSR011SAG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_mucosa_of_gallbladder_ENCSR011SAG_DNaseOnly	/experiments/ENCSR011SAG/
/annotations/ENCSR376SFG/	ENCSR376SFG	jesse-engreitz:abc_predictions_IMR-90_ENCSR000EKG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_IMR-90_ENCSR000EKG_DNaseOnly	/experiments/ENCSR000EKG/
/annotations/ENCSR906ZPR/	ENCSR906ZPR	jesse-engreitz:abc_predictions_right_kidney_ENCSR990XXC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_kidney_ENCSR990XXC_DNaseOnly	/experiments/ENCSR990XXC/
/annotations/ENCSR940MJO/	ENCSR940MJO	jesse-engreitz:abc_predictions_HT-29_ENCSR814KRX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HT-29_ENCSR814KRX_DNaseOnly	/experiments/ENCSR814KRX/
/annotations/ENCSR168EWX/	ENCSR168EWX	jesse-engreitz:abc_predictions_heart_left_ventricle_ENCSR735NTV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_left_ventricle_ENCSR735NTV_DNaseOnly	/experiments/ENCSR735NTV/
/annotations/ENCSR285AMD/	ENCSR285AMD	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR129KIV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR129KIV_DNaseOnly	/experiments/ENCSR129KIV/
/annotations/ENCSR504WGE/	ENCSR504WGE	jesse-engreitz:abc_predictions_GM13976_ENCSR000EJG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM13976_ENCSR000EJG_DNaseOnly	/experiments/ENCSR000EJG/
/annotations/ENCSR754LEN/	ENCSR754LEN	jesse-engreitz:abc_predictions_HeLa-S3_ENCSR000ENO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HeLa-S3_ENCSR000ENO_DNaseOnly	/experiments/ENCSR000ENO/
/annotations/ENCSR133SBH/	ENCSR133SBH	jesse-engreitz:abc_predictions_inferior_parietal_cortex_ENCSR986YWZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_inferior_parietal_cortex_ENCSR986YWZ_DNaseOnly	/experiments/ENCSR986YWZ/
/annotations/ENCSR175MVB/	ENCSR175MVB	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR496PSH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR496PSH_DNaseOnly	/experiments/ENCSR496PSH/
/annotations/ENCSR702CWE/	ENCSR702CWE	jesse-engreitz:abc_predictions_esophagus_squamous_epithelium_ENCSR783OCW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_esophagus_squamous_epithelium_ENCSR783OCW_DNaseOnly	/experiments/ENCSR783OCW/
/annotations/ENCSR115DEH/	ENCSR115DEH	jesse-engreitz:abc_predictions_ELR_ENCSR240TPI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ELR_ENCSR240TPI_DNaseOnly	/experiments/ENCSR240TPI/
/annotations/ENCSR719XKT/	ENCSR719XKT	jesse-engreitz:abc_predictions_tibial_artery_ENCSR090IDV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_tibial_artery_ENCSR090IDV_DNaseOnly	/experiments/ENCSR090IDV/
/annotations/ENCSR357IAC/	ENCSR357IAC	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR971MMF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR971MMF_DNaseOnly	/experiments/ENCSR971MMF/
/annotations/ENCSR480QFV/	ENCSR480QFV	jesse-engreitz:abc_predictions_breast_epithelium_ENCSR788IZL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_breast_epithelium_ENCSR788IZL_DNaseOnly	/experiments/ENCSR788IZL/
/annotations/ENCSR449VNV/	ENCSR449VNV	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR303JDG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-cell_ENCSR303JDG_DNaseOnly	/experiments/ENCSR303JDG/
/annotations/ENCSR570OSL/	ENCSR570OSL	jesse-engreitz:abc_predictions_breast_epithelium_ENCSR859LTL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_breast_epithelium_ENCSR859LTL_DNaseOnly	/experiments/ENCSR859LTL/
/annotations/ENCSR145GZS/	ENCSR145GZS	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR490UQP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR490UQP_DNaseOnly	/experiments/ENCSR490UQP/
/annotations/ENCSR837REH/	ENCSR837REH	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR010TMX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR010TMX_DNaseOnly	/experiments/ENCSR010TMX/
/annotations/ENCSR661PSL/	ENCSR661PSL	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR363LUK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR363LUK_DNaseOnly	/experiments/ENCSR363LUK/
/annotations/ENCSR752FQO/	ENCSR752FQO	jesse-engreitz:abc_predictions_forelimb_muscle_ENCSR166TEE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_forelimb_muscle_ENCSR166TEE_DNaseOnly	/experiments/ENCSR166TEE/
/annotations/ENCSR263YKX/	ENCSR263YKX	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR254BCA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR254BCA_DNaseOnly	/experiments/ENCSR254BCA/
/annotations/ENCSR788VPF/	ENCSR788VPF	jesse-engreitz:abc_predictions_right_kidney_ENCSR670ZSA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_kidney_ENCSR670ZSA_DNaseOnly	/experiments/ENCSR670ZSA/
/annotations/ENCSR583KIA/	ENCSR583KIA	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR510GRY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR510GRY_DNaseOnly	/experiments/ENCSR510GRY/
/annotations/ENCSR178BPP/	ENCSR178BPP	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR060MJY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR060MJY_DNaseOnly	/experiments/ENCSR060MJY/
/annotations/ENCSR933SFC/	ENCSR933SFC	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR765ZML_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR765ZML_DNaseOnly	/experiments/ENCSR765ZML/
/annotations/ENCSR937IVA/	ENCSR937IVA	jesse-engreitz:abc_predictions_midbrain_ENCSR706IDL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_midbrain_ENCSR706IDL_DNaseOnly	/experiments/ENCSR706IDL/
